BlankMeshes/OC59/Index,X,Y,Z
974,39135.413821438386,-41699.62323950864,137329.26708003352
975,52673.34258635985,-20948.08182994065,110139.27813071515
976,42974.737380600796,-68180.8267066746,128806.67561909983
977,22347.898636372705,-38494.492006339686,136425.94321975898
978,54302.14210732585,-49549.11015882405,94702.62049334846
979,1844.7529644206627,-42746.24474715632,131051.97386863375
980,21515.0723379867,-45031.80920821309,91912.73434763517
981,23554.763727015426,-66955.23317916582,93779.2820954452
982,50099.729152588865,-68920.23881705495,109408.22213105681
983,-2760.355454392142,-26198.06753366288,104232.05017372327
984,11735.612441881365,-62191.62945159382,92125.74338137468
985,43407.42189763051,-63685.86359600393,137036.67968803167
986,39740.08971803126,-70326.68879334866,94664.97837329659
987,-2944.7946606988476,-31292.36150081696,98077.07218497472
988,61256.00059341232,-43292.37502411138,106054.58299045419
989,15935.161838654089,-80772.72245323901,103245.03786227372
990,42943.39670578575,-40188.88000594075,82052.79624400816
991,-8989.618696978216,-62218.002011495606,99866.09766492706
992,60670.736623107514,-42075.74923731152,114287.11104367703
993,55084.218204244164,-24311.09544983853,100557.05154416867
994,50441.28896323163,-47850.60325308631,79632.88554393845
995,34166.36543081696,-27045.561093269935,119926.61139227208
996,52791.94922503003,-48068.65742016232,78150.20740969507
997,12020.476132335532,-49837.7231190837,90475.2837032578
998,58851.03457522198,-34872.762569156796,121963.79179827428
999,44838.414207198904,-39509.56615774032,80664.63415965489
1000,31800.44159000849,-78028.10834738301,99808.08151984155
1001,43140.98684276775,-63010.67963569679,138226.97920026458
1002,11696.182875235336,-26151.8539342198,112907.16419280879
1003,51285.13957908297,-46346.273865225645,76074.92940984934
1004,2549.4324539770314,-71969.85947304193,122391.50066046098
1005,61370.69785111906,-42918.06316830518,107185.71015618164
1006,40928.78563694036,-68152.27280221293,132217.1080642794
1007,14621.026607472551,-51248.80428383378,137197.5995572708
1008,53937.90935691289,-60035.11879739078,125123.31000268673
1009,24038.833627742024,-27399.148437434622,115719.66322913153
1010,19528.154453884697,-81403.2308239642,103543.30411360622
1011,49093.3914561203,-63378.13715824716,127925.94663517497
1012,23371.232945883035,-25486.72211832074,107456.55664898157
1013,2981.7472676035577,-45537.29279634895,92868.30233803386
1014,10933.90101002533,-78225.18506370572,112479.87231452455
1015,5800.030177054208,-73616.81858175481,106421.8173803402
1016,50404.25434275433,-63390.57303760727,125741.2567354387
1017,35496.84764302237,-68502.05406185513,139335.62373461746
1018,14244.467971443533,-25825.970954941167,110354.41931714727
1019,27426.785003207522,-71734.75709132056,95374.71534251685
1020,26988.258040836103,-76249.17569052671,132337.74993620536
1021,38643.145537400946,-64283.8550772877,91557.01423643787
1022,43256.02888698642,-75187.74621237005,103017.14668644415
1023,30205.05719725968,-74111.07369424198,134009.7665435275
1024,9953.691542890532,-75687.82673867723,122644.20376506838
1025,36146.78911822558,-50237.63762085815,90283.6270396389
1026,5564.2638406730475,-47761.963582765144,91806.10235265466
1027,34188.82104630208,-70623.06995495128,94936.99542723839
1028,31817.70729610337,-64268.7774708404,92856.2594563515
1029,31875.179967801338,-68399.44161376603,140605.76203109237
1030,22520.646529433714,-82711.42102901482,111862.94252109701
1031,54426.587492767205,-58265.616763953076,126747.68398034295
1032,56718.54292729334,-59204.07978443531,119055.58789529184
1033,39622.28416176951,-70193.59028982617,130538.09732664331
1034,46651.23745297452,-30987.97145766552,93486.87272798695
1035,40971.38380328887,-74974.14694395245,119879.19496808384
1036,24503.36333450594,-60460.17335821361,92111.518372833
1037,-19251.27465770289,-44143.62385902303,115163.98431905173
1038,18047.074070127925,-31674.719086393845,95470.40732332008
1039,45925.43724838763,-68114.83327989599,95950.20992227802
1040,4904.272032053898,-63336.28834948627,127478.73079649304
1041,45866.02163291421,-18893.069536937062,102027.02029470376
1042,4440.426451920457,-57484.76593170761,130502.70605245265
1043,51566.24335925226,-47515.00267414607,136223.9074493025
1044,20728.5042371825,-81089.7060601625,102518.61915037647
1045,45139.2033673778,-70770.907803583,121758.20987629364
1046,33322.49007722484,-80756.13481866998,115541.63939972635
1047,42535.97863571611,-66665.00440839559,132412.29470772395
1048,40029.53669144825,-76701.33660552031,118370.6325266385
1049,25531.164736130748,-81842.23452600786,119685.43034487784
1050,45879.28933362798,-31328.808144464572,91690.83854261473
1051,48092.77709019334,-44882.456251868774,76395.89016225791
1052,29615.959867743557,-82355.06569123302,127156.50989497897
1053,29435.538069179755,-39390.45678114236,136368.32971600865
1054,60387.581855809454,-54294.797252862976,102720.32051504569
1055,59296.816229911776,-47284.01419076113,100134.37242856514
1056,-14388.871896935834,-32416.93338399105,102533.11022385389
1057,21300.75509130776,-81502.2002535967,117934.75264048386
1058,45008.553274548525,-68834.93063722992,124986.96314415743
1059,44560.31855868915,-63933.85113895858,134326.92242608833
1060,23575.128777276102,-82980.49092215749,109772.48764267821
1061,26092.758918421583,-77137.06883196074,98816.83876039632
1062,44539.82836439364,-34374.21293213598,84629.20376463325
1063,17476.074457557774,-43374.26580741899,137433.59352375855
1064,6660.930548738885,-57386.30006771776,132122.32423946843
1065,51366.522352822765,-35688.86772392733,88245.90518869829
1066,35374.678531713536,-74752.86279985972,130281.36068360916
1067,36903.28364951637,-79228.63053243075,119673.50791266403
1068,53233.47341688988,-57072.34010470116,130753.77926118542
1069,21115.600147527985,-75204.44462579112,97856.60923400495
1070,41903.40754985978,-45054.60124791605,139348.1005153248
1071,34060.950497023434,-66361.29448259439,93023.9145788553
1072,41612.77378829902,-60094.18648698608,139840.01472304628
1073,33607.80822059547,-56792.78017780183,140155.52234187472
1074,25156.17516574181,-58810.26931008713,92143.5423814944
1075,-4994.969276509455,-64541.85710717708,100336.61924028558
1076,42387.915330780896,-76141.95025245266,105739.75236969443
1077,62796.776667526006,-45510.573512684074,118698.05016113876
1078,29498.491462853894,-80540.81482299407,103932.33843453083
1079,39969.628513022515,-60122.86972461712,140306.34617118488
1080,41963.95459545264,-75495.06167431113,117806.66626176119
1081,39763.73148400115,-77598.2959213957,111117.72397126413
1082,11879.567528473795,-25884.29638325534,109800.35076139405
1083,58364.150022265385,-30081.00745003846,111776.31278359356
1084,40566.94910117861,-77414.20145318753,114528.53433362977
1085,23119.84266901341,-79611.35242531491,100854.78444075712
1086,-4460.780078489454,-46941.498719058785,89892.17765790949
1087,47132.51380811477,-42125.1954895563,139050.33861290955
1088,2758.4387202944727,-30151.007634568956,123294.09705774765
1089,53454.24425117373,-45031.920640658675,133419.32173471723
1090,57557.52749464674,-50306.656959983,129156.08868592742
1091,58680.20600560815,-31951.69286050374,111872.1169764944
1092,49351.44887004712,-40155.16867529463,77444.65226718517
1093,24043.633167167536,-53063.275599837354,91727.15410796789
1094,36947.25559895448,-79430.16372791855,118876.2777347396
1095,61289.206279465914,-43594.176826891875,111196.53597912486
1096,59025.980630742415,-51587.100892402836,100104.57527945116
1097,49422.317408909046,-61502.52907558693,130382.36347457413
1098,60777.729986368904,-42194.688642857545,112124.11803230678
1099,19764.77140583066,-51105.894272573554,139009.65972329027
1100,15597.140906212366,-41533.127879120286,92031.6080422694
1101,38001.575026649705,-78316.50836554724,108824.62154977178
1102,43194.11639484368,-76224.8106270221,114321.41949306385
1103,9233.821737756665,-66387.62106566993,129404.6867435014
1104,25270.615844668046,-61342.43629918698,92255.51344594081
1105,51219.9785813142,-58593.935374732966,95221.40562906099
1106,31719.490485952778,-80148.34397221892,104268.22640160461
1107,60721.08035599192,-40590.46962332628,107294.08093511114
1108,27135.466245831885,-47006.11103613551,92190.0194792801
1109,53146.345134290474,-33672.776602448874,124552.41632058169
1110,54970.63770443492,-56333.25141397696,128846.40725972489
1111,58895.56944915727,-50757.399023681355,99764.55183114423
1112,35484.21373077949,-67204.49217365822,93035.93632919558
1113,40332.63243818123,-26244.291117242137,124937.88740735482
1114,35584.05647821314,-46648.35305648438,90637.38749626129
1115,7483.845565612465,-45302.18139683875,92472.35958925079
1116,53050.19365932203,-61975.69460267589,115146.77186554886
1117,43230.44941550654,-73604.73268159392,98727.64669625417
1118,29107.87974415127,-34202.77923140957,93646.15242432192
1119,57098.47782510403,-58477.79012188743,100540.95217220913
1120,56468.20253008585,-55250.20575326612,127999.68250247232
1121,19469.31336068868,-28209.530199304958,122896.23199082454
1122,19429.77484355393,-79461.50143089323,100712.22761759133
1123,14824.23831798798,-25349.424314072836,106671.93948990239
1124,62502.73684439967,-45753.12505365522,114363.92536030583
1125,22968.770804469612,-43265.73433935853,92184.4912172686
1126,-16655.748795688785,-41327.80582578496,96870.17611169744
1127,41671.09741474875,-76633.93958543047,103975.62240199895
1128,4963.658169578369,-26805.820237909767,113558.89517208887
1129,31798.629681463644,-28346.757479948887,98360.45267322184
1130,58292.55583216108,-54648.66832829552,125701.82661500774
1131,-4194.083625968138,-56032.19888599211,90768.38938411314
1132,4409.633366117371,-30068.9527712626,123932.02079002284
1133,59541.78357858959,-54455.574834951956,123475.29750192678
1134,22450.04807849851,-75187.31988586545,97642.65318227802
1135,59876.734299660086,-52214.37513927334,124796.43060116541
1136,12080.920954259953,-74814.70129367252,126925.2466568011
1137,-18205.36782031079,-25608.122367567055,110260.13692191224
1138,27989.608044217952,-26490.047150406324,103605.74884515403
1139,42436.79759814285,-73094.30419733378,121097.53608753502
1140,49180.8383724498,-42978.90588886359,75500.07926936419
1141,26456.184525444878,-28935.9857773825,98281.47007197712
1142,40378.99348783426,-44250.34063475114,86191.70423364689
1143,11891.192517985537,-72693.08771841432,128609.9725789109
1144,48083.999152558135,-71079.20983655272,114009.99294423894
1145,14011.178894066492,-80244.49477622271,109416.3004308118
1146,27190.450126149746,-68845.26073998796,94553.2860570966
1147,59258.09912365399,-33572.6287986887,104437.3380453325
1148,47086.109871608875,-73577.6406184015,109238.45475410584
1149,46017.70921588069,-42397.440866776524,77478.43390740707
1150,31743.866702483327,-78225.43675296199,130121.63590367956
1151,59825.51111607751,-36350.05084383089,121398.08310039343
1152,-12120.631393768595,-60055.35377191582,104237.2266510426
1153,3289.2924103558294,-30235.661386181822,98507.28125426226
1154,47920.16736718613,-71981.01437960542,112924.06890758402
1155,-17459.706729842805,-25950.549345420673,109796.11036965947
1156,9645.29001659607,-26083.470684198,109949.09547004585
1157,42726.85934149667,-24469.003495611338,109719.81836171667
1158,33771.975461713184,-79060.13350444655,127787.45219977491
1159,53790.33191754397,-37414.013829250354,93400.7890034528
1160,45117.296231599554,-31540.46929161329,91264.84801054843
1161,27018.84793390965,-29970.05567037167,132692.45286847444
1162,41891.92516366551,-76852.10717862436,112063.24897018429
1163,-25899.957221868623,-42020.93403286279,103795.97003877006
1164,51786.21416673523,-39824.569652209044,131465.585355973
1165,27339.057446376944,-82548.04057549326,124645.23514558584
1166,49230.05654919389,-46702.66875857524,138478.49491069638
1167,30568.716532109418,-81276.31908524696,110271.62111039419
1168,43045.41188337886,-43470.496181602204,82743.86235704548
1169,30410.010965587186,-35289.729562609966,92939.90292210392
1170,9260.156344783823,-77170.44469947145,116338.19213324391
1171,38269.64730229791,-78182.07945965817,105253.82752279704
1172,14424.967147570302,-45162.28612037993,136553.8990972393
1173,32886.423224775914,-80444.2973943822,109039.7498492118
1174,20485.84869712165,-33491.95419386591,94297.33235062564
1175,34493.512365734074,-79160.0025862938,103512.16924579967
1176,16989.069007125716,-36769.019897097765,93642.85853447816
1177,33820.17630735069,-79910.26584778982,105580.95300270866
1178,-10668.208388449333,-52082.592456401406,119364.66899023131
1179,42427.2927853532,-28102.022239960388,130747.73857648805
1180,37890.457567552985,-77545.22165790568,101544.45145678883
1181,18047.02991137314,-75315.84297160555,98243.69603303634
1182,55286.936655973215,-33304.49655854358,123082.24042182844
1183,-7114.204075504458,-33791.55658963425,97677.2798791691
1184,43066.07344983223,-74904.09463539482,101139.33958127361
1185,11257.068970496402,-55818.126457895625,89763.00122013126
1186,23023.183224526434,-66568.646718026,137176.0681358465
1187,22675.94902154519,-82593.1597125094,112589.87710976704
1188,18517.33405221921,-82479.29698736407,112911.6867947261
1189,23925.689995505687,-59196.43215351974,92153.23467383628
1190,-14241.548255130809,-34018.306741274275,101407.37085750319
1191,39469.45777800645,-60963.53622622595,90712.6018415428
1192,-19012.62031851282,-55587.08752509544,76751.45099676122
1193,3185.0402575210387,-65436.44402407784,96468.30101292147
1194,28438.707234008452,-41153.79909879738,92372.15413114769
1195,-12612.907521712099,-56440.03882746588,110063.96575844752
1196,-14574.24544249032,-50914.88003311129,111465.75675535545
1197,58161.249385869276,-43574.30148977579,127459.6055977442
1198,37542.82327756935,-60396.23945294405,90746.15644185826
1199,-16009.401890159816,-33484.85570350898,103320.23457191874
1200,54008.840093602565,-64693.84233283277,106145.27556760995
1201,41904.401242151616,-63428.55162555443,91828.17518067609
1202,29670.26128839762,-27388.44071029917,117721.89667839254
1203,29991.543751593577,-81053.84262760218,114516.53511637548
1204,23887.332243190504,-29509.876089577858,131307.21203667956
1205,45529.62469902763,-53700.543715902844,88569.66074692618
1206,-15657.091602103006,-29424.98494249503,104883.09722874411
1207,28194.01392130334,-81933.19713240092,108749.39852862658
1208,-14329.757631637409,-48406.07988154689,78750.88157920586
1209,5103.876700583941,-54950.467000582226,91028.49840312194
1210,42098.432502794785,-23069.109234973923,99988.51153632677
1211,-14256.221660099387,-39439.72429023565,94192.6552905813
1212,20233.18303358411,-72447.14143236606,133644.47983057343
1213,23688.162878476014,-76031.69553275651,98141.35167965938
1214,20785.184433066286,-76156.64070245804,131342.01874906462
1215,24965.35638476744,-82338.83986468575,106062.9875499738
1216,16902.36869887371,-80607.88818545775,117177.52986697122
1217,52587.37115548843,-42965.53941519384,77617.62652193023
1218,24405.062352376313,-72064.19481717281,95753.21020818908
1219,-14544.425913131028,-28517.29362452629,105714.80508686617
1220,54707.14258757082,-51407.20139851972,132869.74749581487
1221,21190.252732269262,-81326.96531348006,103021.42949497761
1222,21267.576964404347,-40428.953839112415,137413.38085844036
1223,21555.445939539328,-82889.32081181616,111099.30305811607
1224,-9239.639460893986,-57317.65714107057,89973.22630221565
1225,17921.848441319507,-82215.92623370135,107121.78779664852
1226,2546.871270412879,-26233.03336573799,108563.18334708792
1227,-24408.285747019076,-24457.905631667618,119613.4495210212
1228,52096.549959445234,-28639.135734417894,119336.54096413936
1229,14421.46880425833,-35804.96933932721,133451.11459661648
1230,-21824.932097444584,-35723.32019335242,117887.55841487739
1231,-13453.382446654896,-23651.99341806681,119360.18173060667
1232,24379.29980019523,-28801.149737967487,128938.71318968467
1233,-23009.42712389105,-21450.039817014716,113874.11672178302
1234,-869.3668400030072,-32587.15161063337,97609.95089050077
1235,45029.91245087731,-32735.121173471947,86206.66100482488
1236,-25821.17011957687,-24687.158103923335,115557.59282564673
1237,-3316.236811420931,-69910.18037516714,118367.63413856205
1238,35824.31997742366,-26818.529625671785,117906.65309888388
1239,10339.686731580488,-30670.32574651551,127194.15847583752
1240,24924.876894198547,-28760.11742197596,125981.5715414165
1241,41550.012208869215,-36946.10098497201,84740.03298399111
1242,-18190.767385708354,-21927.41900902754,115401.92598634877
1243,-14750.918459307873,-23371.206541260646,115329.60387853072
1244,7223.6968709342245,-74122.97997787,124439.8960322507
1245,-13210.660806176467,-37829.70092478989,124095.1137949541
1246,-12381.685229419172,-52426.94368607663,80481.74475446872
1247,-17880.211507417214,-27836.47746349022,124109.9517723323
1248,28779.112865616462,-28166.924118830593,121134.64165107744
1249,-19077.767752092634,-38934.346853646886,102182.99048454982
1250,-26752.029451777053,-26240.915916065383,113409.95837158595
1251,-12031.711508156426,-24060.609134160524,117662.59112242071
1252,-27754.089380823163,-28682.517068497018,110848.50740376307
1253,13607.553637954927,-74387.72098749613,128230.45199860468
1254,-27720.0066567512,-30013.84021396862,112393.80544448653
1255,-1782.5049859987816,-52506.431833399954,129148.95360062891
1256,40389.02689785619,-48002.63144685298,87211.48652532331
1257,49753.606210811115,-34052.30288594253,128488.68675957232
1258,-3089.3225862229046,-26133.89245537939,112766.93204195813
1259,-24022.231332335392,-35500.04487651056,115354.67463530369
1260,-1382.8390134351705,-41228.74279972509,93698.2120926583
1261,-26649.114765977487,-33779.901445288706,112939.99223916794
1262,-26031.37942441161,-32074.36411100602,107189.46401417254
1263,43499.13525989265,-41227.167984775035,81371.22736270081
1264,6762.835244741664,-70574.61690792067,97706.3161606334
1265,39377.90781163951,-24233.38945922863,109002.38055426207
1266,-8840.84880609494,-50002.36817621707,83964.80092537092
1267,-27067.290024730322,-29395.646624780606,107966.31048641293
1268,-13755.95651056129,-50968.066777912834,115354.38887774904
1269,59406.62089745947,-46256.98508654131,100581.9061892055
1270,-28037.256030435517,-29509.17522170579,109335.04107847912
1271,-27267.8581565728,-32606.20081518534,112838.38039683117
1272,50002.040126892854,-47523.51799700109,78659.49180557253
1273,7807.590823157969,-67994.6921862456,127607.60479626124
1274,-20134.695872677028,-51624.81613007369,76094.0943940925
1275,23245.77123331123,-80785.2543616898,127900.76351879397
1276,-19830.79889725543,-41315.6153563274,81927.53019990238
1277,-21991.46192268891,-54206.189637480325,80887.85166936113
1278,-18352.237581623816,-41466.36535903241,80651.70382676143
1279,52822.63403244279,-42734.93169900982,79252.7140387134
1280,47279.42043951879,-47063.30365675657,80886.32703820667
1281,-20887.902806863593,-44280.47084972043,76348.27840550027
1282,52590.45144560312,-47979.42542307775,79577.90692580372
1283,-19539.72175767598,-55939.48016167578,77070.38578418845
1284,-9260.517940166172,-34948.26232153609,122797.85924385693
1285,-14919.55807809661,-52683.586702924666,78176.05415951707
1286,8030.820420824433,-42884.12156446369,133265.04145715488
1287,-17225.988366625596,-44185.50261448735,78050.70918363592
1288,6980.833869159021,-26414.146953302527,110002.38394128483
1289,-7492.935716277867,-65422.527303757604,104426.52764680133
1290,-19088.160784258904,-55716.08259129512,84596.95593169268
1291,-22980.16643863116,-39029.437936468974,103471.75129422202
1292,38088.20573419132,-42744.4739545724,88279.68230983731
1293,-13515.305801181203,-42971.62619610622,82634.68613357868
1294,-11798.613568221825,-50645.947839590815,80335.03602361714
1295,61125.51030886365,-46799.65593073815,104307.71028890886
1296,-19337.13778407438,-55364.803376577336,88424.034816338
1297,51314.10499432805,-39224.99559255175,84558.93319265511
1298,-21321.395015905582,-49506.5591098215,89960.79409053797
1299,5344.36549144773,-26485.756698337733,108744.87653735215
1300,48240.18821235097,-32438.0287800951,97953.16966672539
1301,-11669.400887493546,-56842.01481054591,89343.9083067481
1302,45654.54387957757,-44402.91203024019,79391.17791381002
1303,14150.827360565509,-26027.51010775454,111660.77972817479
1304,-18730.293833825923,-54478.78150481954,92992.45760315498
1305,60577.67000583158,-38230.572292324876,119984.68311180151
1306,-23653.604610766644,-45107.31102307563,102082.49729604702
1307,43908.05443235315,-27023.71312471491,97841.05156506275
1308,-9287.99062794054,-56507.085870531795,88305.40640312497
1309,-9665.884674624642,-46210.1482230227,84600.21955391197
1310,47457.96900362371,-40829.17995948371,76520.45563767107
1311,57115.43737742792,-59387.62138361468,113554.36070248307
1312,-13801.55097711359,-26519.861443161855,108918.17644223987
1313,-7565.655888896086,-49917.150906114264,85323.72689823486
1314,31622.249158721173,-25129.609206404853,109628.8431146494
1315,6213.853330862743,-72465.12887684262,99784.55295558185
1316,28793.635503743044,-46444.898047157745,139222.37578850694
1317,794.8771340171834,-48755.71913922386,91728.95950390727
1318,52582.38154901632,-42298.60121180893,90840.05550981934
1319,4343.567649277836,-75109.99537640312,116076.90233362229
1320,-949.418755747449,-68545.71390184129,103778.09586118981
1321,44154.72473398728,-32041.076554264037,89485.73063529038
1322,4533.1457101690585,-32864.59938085114,96749.93923731017
1323,14680.363615321347,-74707.48145721642,98632.09283696342
1324,41639.665300819994,-33648.9184838934,86755.109792256
1325,11750.566828455205,-78677.55050817787,105739.34370478263
1326,36416.16265775498,-44131.04035812261,89918.61846430459
1327,12492.080421332324,-48233.479287845264,90814.20754044445
1328,52196.44752235822,-35485.40725021409,90046.430755456
1329,12773.995596295536,-65954.15649400372,94398.38319334183
1330,7700.049293867921,-76159.81839074289,110610.03575668852
1331,41834.504628219154,-23746.838499873717,108912.15510160431
1332,15751.948430942379,-25981.77762425197,111734.55868318664
1333,7726.4938314727,-75857.40951932521,109328.67747322272
1334,-2102.608731771231,-53143.338001015654,128439.67058860329
1335,-1685.7962469381202,-65647.61899979111,121914.40929821217
1336,44609.52624161197,-41749.55424172247,79951.46925992685
1337,-1063.2190017099283,-68906.83972164076,105126.97965428515
1338,35451.4835127739,-40585.03972079607,89880.17386091068
1339,12742.292948391743,-56762.3827960012,89960.54250018863
1340,48206.31613483502,-66343.76891288596,96320.20338684115
1341,46884.593075123834,-45932.92722694229,79469.75169748183
1342,-9383.507595030469,-57600.071839905526,114675.26186401505
1343,31618.898096257257,-36297.00798462841,135499.1838083635
1344,44356.37349504193,-44425.6248071804,81442.96941133117
1345,43804.86614273434,-53091.83657448529,87690.89455659201
1346,-16884.524510319225,-44813.53875214046,119768.59947709941
1347,-19686.512358732463,-36018.48887857204,103714.88145806437
1348,-569.0958044544922,-60747.41219354617,124635.60063636761
1349,47755.04240776146,-29473.155998794875,124623.6917740634
1350,43272.98513143452,-24381.71420889375,109968.50613027757
1351,16918.64606448918,-25642.445720772932,105083.20457845823
1352,32840.70862811761,-27610.6562032694,122064.69540965137
1353,36586.688252142994,-33239.430492816355,134884.01032482518
1354,-9191.100888119248,-53391.75743326709,119643.22713495836
1355,56362.17949212473,-36259.91590017674,124810.74022480234
1356,15737.01493273035,-32418.719611251276,131796.4384004546
1357,43761.08828967668,-39364.63820702906,81594.83237802723
1358,-15904.027568587033,-54985.32759457718,101708.02301778602
1359,63429.5547412951,-19916.47383223418,110401.85762031657
1360,22400.481141858396,-26001.2269529362,111233.11809372797
1361,451.0998896313019,-51784.09766704388,131324.4214383419
1362,44268.85673868594,-19847.35951541412,105419.46916199657
1363,-657.6627568921898,-51988.002412419264,130424.14774347025
1364,47332.31796199448,-40061.58344974163,77655.45726983697
1365,51514.367347709915,-54784.88710994855,93194.18928546256
1366,-12242.550384121329,-40826.266276276045,124145.42412435601
1367,16443.77829293273,-27725.932297362404,99564.80650746071
1368,41353.90100941931,-57212.55397999742,89656.39259759171
1369,46215.675114228245,-20153.083577579375,101383.80164993365
1370,-18239.648308796863,-26653.162208909103,108721.242113151
1371,22568.760830120424,-31880.231782196108,94966.09710471955
1372,31813.43417960369,-50974.20703150402,91930.29917928326
1373,12021.625559276155,-40930.44555429535,134527.68181746293
1374,-17774.48334777373,-29118.91154437178,124389.59409018247
1375,1516.0190777592118,-42416.585820101594,93758.29610198665
1376,48217.67986017066,-34476.73417409496,130492.19685066752
1377,50439.56175217139,-67552.74713911978,101157.31306882284
1378,730.9333173396028,-32146.583077404946,124275.81888688049
1379,46831.281616498505,-66283.0981576517,95424.40379127176
1380,55530.91781307209,-63387.40835186592,103353.79176873445
1381,41477.46175357622,-66572.7271426394,92827.56305923477
1382,-9385.320570994283,-25179.986144603427,116465.27166874286
1383,29370.33671637477,-35945.42309582268,93028.1277145455
1384,-10738.85737025727,-59989.255063283585,111046.93982275283
1385,44290.08089091879,-73689.94016419347,100525.2798202516
1386,-3491.999526644445,-65440.74920416135,100482.31698528846
1387,40017.38333479553,-66587.04652166815,92293.01905886432
1388,48783.39746339908,-60266.635826780395,94122.32594327768
1389,31564.3593100361,-67962.3963946784,94071.61959631337
1390,39782.152911857076,-39267.36464658471,85582.37801962301
1391,47330.4174466307,-61443.359089426776,133968.05250815875
1392,-14642.392535928822,-55425.81904356051,82950.20382388412
1393,8148.1128977974895,-40961.75356605933,94261.70097623949
1394,52788.92803560137,-38524.60700537975,97130.16135146804
1395,40054.52214226547,-65213.410578972784,91704.86693003132
1396,19022.684212791555,-43716.08237378345,91938.0652603083
1397,34476.07683353253,-50424.76760669187,91125.03832367087
1398,60993.09993239996,-43203.06633971564,114978.52606397888
1399,24780.27476039605,-70362.02637300087,95045.9560031379
1400,35771.41790205757,-63799.72481148841,91923.93098778963
1401,40730.028341058875,-76302.26509742737,101173.4831606695
1402,41138.84146059161,-76705.64730294664,102304.86977188583
1403,12469.399937663706,-65767.27387821018,132454.07020810142
1404,48612.19312118062,-19186.288278157343,101767.5005956633
1405,48437.49792662231,-33133.404654470556,86271.57792782574
1406,25224.896086377816,-72013.50023012064,95696.59906477967
1407,39353.71185333685,-22043.728966890452,104892.81595359425
1408,41960.875590779724,-76237.04092655495,102855.23059903349
1409,41695.84837921309,-74667.3487923419,99116.23191570524
1410,1939.6261451056114,-51839.18270335611,91337.9765584844
1411,-4327.015205787486,-28398.77413665781,100656.25424460709
1412,41272.067480133715,-60217.63703691077,90611.19619596437
1413,38338.717020633245,-73259.90330689958,96753.85878894254
1414,60581.08824673229,-40807.90368646679,115957.20318869938
1415,36602.52498671485,-74240.80389385781,97325.97748966659
1416,-4868.062777341789,-59281.50362768876,93722.20694760319
1417,28173.823940635113,-56742.6318776624,139203.5154496812
1418,45924.48408784015,-33944.74314447868,133589.51993905613
1419,29998.734182247776,-72917.49423218575,95875.32077634396
1420,62041.745668326876,-47781.994431686355,122077.08833961768
1421,54148.07438838321,-44151.03502032434,95257.69857317308
1422,44883.412717248546,-72190.43923252843,99275.08196580209
1423,29134.64062658401,-67085.99087008576,94034.34216898095
1424,15625.755856300677,-25838.026254891443,110826.4972231184
1425,44201.20168819539,-23262.16909923153,109388.56166438926
1426,47710.193839610954,-41868.35416715318,75743.4962190451
1427,8665.979068104596,-62306.93675097261,92509.76291368234
1428,24590.619589277976,-42514.63858271879,138282.12666758022
1429,39435.981528825694,-73154.60158576917,96692.3344838274
1430,52323.66832834161,-41137.76581727701,82702.45471018653
1431,38092.47674439763,-71166.7961877033,95246.27826604577
1432,55103.72331461599,-46257.40700981905,81733.31873723965
1433,35719.24387205903,-70221.06317054357,94671.12258993904
1434,-3505.6756556604073,-43036.537759735904,92522.03572840207
1435,26122.668273111358,-48184.9957676399,92107.30765274544
1436,61178.55039133523,-41397.555622935215,121790.97212999187
1437,35838.61568710176,-68775.81164558875,93791.96951818453
1438,42656.060899330936,-71289.6626022451,96360.1179333592
1439,-13280.14515335289,-24381.502814266405,113753.76010801127
1440,37399.35338426438,-68540.01512665453,93525.66963337381
1441,1809.9998346261602,-26030.09353455806,104837.1106238804
1442,48647.39001922665,-71297.30855455945,108228.70179255743
1443,37352.61050634584,-66991.7771470479,92677.9913521069
1444,41043.706702100164,-69687.57094605561,94618.87683214225
1445,54810.974270589555,-47057.344233949225,80909.79361799516
1446,41436.86330936617,-68481.68744092324,93968.40796277775
1447,18130.846703314703,-52881.07121987659,138731.49626910585
1448,47894.41327446922,-69396.78296963568,99913.50189817128
1449,47989.25705594287,-65356.84071243493,95591.13050291431
1450,-18732.26452312661,-49450.64088515451,103958.58295195091
1451,2775.084762224785,-73771.68651138931,112968.34720548398
1452,57605.99244611567,-53450.68196627402,127876.89872569873
1453,48534.4344627991,-46503.66189340665,78046.43036611844
1454,3700.931622091254,-26840.32376657177,111782.04885043808
1455,51166.25315140075,-68051.42638536934,105993.15776727961
1456,6429.443318169954,-26313.476677319308,107547.27223451267
1457,-15901.937643342542,-54669.59176496097,103495.30073248867
1458,46226.74425189624,-60091.96756828466,137751.5398713771
1459,-17454.930381668553,-46459.9581798052,110662.23656284214
1460,-926.2364971328691,-28605.838519135006,118299.04476943034
1461,40333.913602004,-40285.09287676481,137813.3733459572
1462,49980.17950972917,-52667.301358740086,138796.30180735944
1463,41014.729396375355,-25128.381289748933,98686.25116815469
1464,13911.722997943978,-53711.428512923994,90135.87263289804
1465,28868.63281641814,-29560.49528748183,97150.83869055918
1466,37086.86441770231,-26980.32950940228,126348.99190092798
1467,45969.00513072956,-18926.055600068365,104798.13979374935
1468,-18990.332862448027,-29198.338354913467,123806.20568369454
1469,46042.02169295299,-28260.071593905574,98088.2937018135
